work_id,slug
CUELLAR_CadaCualASuNegocio(Transk-IMPR),cada-cual-a-su-negocio
FERNANDEZ-LEON_CadaCualConSuCadaCual(Transk-IMPR),cada-cual-con-su-cada-cual
ROJAS_CadaCualLoQueLeToca,cada-cual-lo-que-le-toca
HURTADO_CadaLocoConSuTema(Transk-IMPR),cada-loco-con-su-tema
MESA-BLAS_CadaUnoConSuIgual(Transk-IMPR),cada-uno-con-su-igual
ZAMORA_CadaUnoEsLinajeAparte(Transk-IMPR),cada-uno-es-linaje-aparte
CALDERON_CadaUnoParaSi,cada-uno-para-si
CALDERON_CadenasDelDemonio,las-cadenas-del-demonio
MATOS&CANCER&MORETO_CaerParaLevantar,caer-para-levantar
TORRES-NAHARRO_Calamita,calamita
HURTADO-CISNEROS_CallarHastaLaOcasion(Transk-IMPR),callar-hasta-la-ocasion
MATOS_CallarSiempreEsLoMejor,callar-siempre-es-lo-mejor
ALVAREZ_CalumniaEnLosMilagros(Transk-IMPR),la-calumnia-en-los-milagros
BELMONTEdudosa_CampanaDeAragon,la-campana-de-aragon
LOPE_CampanaDeAragon,la-campana-de-aragon-0
DESCONOCIDO_CampoDeLaVerdad(Transk-MSS),el-campo-de-la-verdad
CALDERONdudosa_CanasEnElPapel(Transk-IMPR),las-canas-en-el-papel-y-dudoso-en-la-venganza
CASTROdudosa_CanasEnElPapel,las-canas-en-el-papel-y-dudoso-en-la-venganza-0
LOPE_Cantares(Auto),los-cantares
BARRIOS_CantoJuntoAlEncanto(Transk-IMPR),el-canto-junto-al-encanto
QUINONES_Capeadora(PrimeraParte)(Entremes),la-capeadora-primera-parte
QUINONES_Capeadora(SegundaParte)(Entremes),la-capeadora-segunda-parte
LOPE_CapellanDeLaVirgen,el-capellan-de-la-virgen
ENRIQUEZ_CapitanChinchilla,el-capitan-chinchilla
MIRA_CapitanJepte,el-capitan-jepte
NORONA_CapuchinoDeEscocia(Transk-MSS),el-capuchino-de-escocia
AVELLANEDA_CapuchinoEscocesYSegundoSanAlejo(Transk-MSS),el-capuchino-escoces-y-segundo-san-alejo
DESCONOCIDO_CapuchinoEspanol(Transk-IMPR),el-capuchino-espanol
LOPE_Carbonera,la-carbonera
MIRA_CarbonerosDeFrancia,los-carboneros-de-francia-y-la-reina-sevilla
DESCONOCIDO_CarbonerosDeFrancia,los-carboneros-de-francia
LOPE_CardenalDeBelen,el-cardenal-de-belen
LOPE_CarlosQuintoEnFrancia,carlos-quinto-en-francia
CANIZARES_CarlosVSobreTunez(Transk-IMPR),carlos-quinto-sobre-tunez
FUNES-BALTASARdudosa_Carnaval(Entremes),el-carnaval
DESCONOCIDO_CarnestolendasDeBarcelona(Transk-MSS),las-carnestolendas-de-barcelona
CALDERON_Carnestolendas(Entremes),las-carnestolendas
DESCONOCIDO_CarreteroDeLaMancha,el-carretero-de-la-mancha
CALDERON_CasaConDosPuertas,casa-con-dos-puertas-mala-es-de-guardar
MIRA_CasaDeAustria(Auto),la-casa-de-austria
CERVANTES_CasaDeLosCelos,la-casa-de-los-celos
CALDERON_CasaDeLosLinajes(Entremes),la-casa-de-los-linajes
MIRA_CasaDelTahur,la-casa-del-tahur
CUBILLO_CasadosPorFuerzaEjemploDeDesdichasEnganoHacerVirtud(Transk-IMPR),los-casados-por-fuerza-y-ejemplo-de-desdichas
DESCONOCIDO_Casamentero,el-casamentero
ENCISO-BARTOLOME_CasamientoConCelos(Transk-IMPR),casamiento-con-celos-y-rey-don-pedro-de-aragon
QUINONES_Casamiento(Entremes),el-casamiento-de-la-calle-mayor-con-el-prado-viejo
LOPE_CasamientoEnLaMuerte,el-casamiento-en-la-muerte
MONROY_CasamientoFingido(Transk-IMPR),el-casamiento-fingido
VELA_CasarsePorGolosina(Transk-IMPR),casarse-por-golosina-y-refranes-a-trompon
ROJAS_CasarsePorVengarse,casarse-por-vengarse
BELMONTE_CasarseSinHablarse,casarse-sin-hablarse
DESCONOCIDO_CascabelDelDemonioAuto(Transk-IMPR),el-cascabel-del-demonio
LOPE_CastelvinesYMonteses,castelvines-y-monteses
ZAMORA_CastigandoPremiaAmor(Transk-IMPR),castigando-premia-amor
HERRERA_CastigarPorDefender(Transk-IMPR),castigar-por-defender
PEREIRA_CastigoDeLaLascivia(Transk-IMPR),el-castigo-de-la-lascivia
HOZ_CastigoDeLaMiseria(Transk-IMPR),el-castigo-de-la-miseria
LOPE_CastigoDelDiscreto,el-castigo-del-discreto
TIRSO_CastigoDelPenseque,el-castigo-del-penseque
DESCONOCIDO_CastigoEnLaArrogancia(Transk-MSS),el-castigo-en-la-arrogancia-burlesca
DESCONOCIDO_CastigoEnSuCautela(Transk-MSS),el-castigo-en-su-cautela
DESCONOCIDO_CastigoMasPiadoso(Transk-IMPR),el-castigo-mas-piadoso-al-soberbio-mas-cruel
LOPE_CastigoSinVenganza,el-castigo-sin-venganza
DESCONOCIDO_CastilloDeLaFe(Auto)(Transk-MSS),el-castillo-de-la-fe
CALDERON_CastilloDeLindabridis,castillo-de-lindabridis-el-0
COELLO&ROJAS&VELEZ_CatalanSerrallonga,el-catalan-serrallonga
CLARAMONTE_CatolicaPrincesa,la-catolica-princesa-leopolda-prima-de-dona-margarita-de-austria
REMON_CatolicoEspanol,el-catolico-espanol
ARBOREDA_CatolicoPerseoSanJorge(Transk-IMPR),el-catolico-perseo-san-jorge
MIRA_CautelaContraCautela,cautela-contra-cautela
GODINEZ_CautelasSonAmistades,cautelas-son-amistades
DESCONOCIDO_CautivaDeValladolid(Auto)(Transk-MSS),la-cautiva-de-valladolid
DESCONOCIDO_CautivaVenturosa(Transk-MSS),la-cautiva-venturosa-y-perseguida-rosaura-y-cautivos-de-valencia
BARRIENTOS_CautivoVenturoso(Transk-IMPR),el-cautivo-venturoso
DESCONOCIDO_CautivosDeAntioquia,los-cautivos-de-antioquia
LOPE_CautivosDeArgel,los-cautivos-de-argel
VALDIVIELSO_CautivosLibres(Auto)(Modern-Aut),los-cautivos-libres
MUXET_CazadorMasDichoso(Transk-IMPR),el-cazador-mas-dichoso-san-eustaquio
ROJAS_CainDeCataluna,el-cain-de-cataluna
ARCE_CegarParaVerMejor(Transk-IMPR),cegar-para-ver-mejor
CALDERON_CelosAunDelAire,celos-aun-del-aire-matan
TIRSO_CelosaDeSiMisma,celos-con-celos-se-curan
MARTINEZ_CelosContraLosCielos(Transk-MSS),celos-contra-celos
DESCONOCIDO_CelosDeEscarraman(Transk-MSS),los-celos-de-escarraman
LOPE_CelosDeRodamonte,los-celos-de-rodamonte
ROJAS_CelosDeRodamonte,los-celos-de-rodamonte-0
MIRA_CelosDeSanJose(Auto),los-celos-de-san-jose-0
MONROY_CelosDeSanJose(Transk-IMPR),los-celos-de-san-jose
ENCISO_CelosEnElCaballo,los-celos-en-el-caballo
VELEZ-JUAN_CelosHacenEstrellas(Transk-IMPR),los-celos-hacen-estrellas
VELEZ_CelosHastaLosCielos,los-celos-hasta-los-cielos
ENRIQUEZ_CelosNoOfendenAlSol,celos-no-ofenden-al-sol
GODINEZdudosa_CelosSonBienYVentura,celos-son-bien-y-ventura
CLAVIJO-CONDE_CelosVencidosDeAmor(Zarzuela)(Transk-IMPR),celos-vencidos-de-amor-y-de-amor-el-mayor-triunfo
VELEZ_CelosAmorYVenganza,celos-amor-y-venganza
COELLO_CelosHonorYCordura(Transk-IMPR),celos-horor-y-cordura
TIRSO_CelosConCelos,la-celosa-de-si-misma
COELLO-PEDRO_CelosoExtremeno(Transk-IMPR),el-celoso-extremeno
TIRSO_CelosoPrudrente,el-celoso-prudente
DESCONOCIDO_CenaALoDivino(Auto),la-cena-lo-divino
CALDERON_CenaDeBaltasar(Auto),la-cena-de-baltasar
MORETO_CenaDelReyBaltasar,la-cena-del-rey-baltasar
MONTALBAN_CentinelaDeHonor(Transk-IMPR),la-centinela-de-honor
MACHADO_CercoDeDios(PrimeraParte)(Transk-IMPR),el-cerco-de-dios-primera-parte
MACHADO_CercoDeDios(SegundaParte)(Transk-IMPR),el-cerco-de-dios-segunda-parte
MORALES_CercoDeFuenterrabia(Transk-IMPR),el-cerco-de-fuenterrabia
CERVANTES_CercoDeNumancia,el-cerco-de-numancia
TARREGA_CercoDePavia,el-cerco-de-pavia-y-prision-del-rey-de-francia
TARREGA_CercoDeRodas,el-cerco-de-rodas
VELEZ_CercoDeRomaPorElReyDesiderio,el-cerco-de-roma-por-el-rey-desiderio
LOPE_CercoDeSantaFe,el-cerco-de-santa-fe
BELMONTE_CercoDeSevilla,el-cerco-de-sevilla
QUIROS_CercoDeTagarete(Transk-IMPR),el-cerco-de-tagarete
LOPEdudosa_CercoDeTremecen,el-cerco-de-tremecen
DESCONOCIDO_CercoDeTunez(Transk-MSS),el-cerco-de-tunez
SANCHEZ-JUAN_CercoDeTunez(Transk-IMPR),el-cerco-de-tunez-0
LOPEdudosa_CercoDeViena,el-cerco-de-viena
DIAMANTE_CercoDeZamora(Transk-IMPR),el-cerco-de-zamora
VELEZ_CercoDelPenon,el-cerco-del-penon
DESCONOCIDO_CercoYLibertadDeSevillaPorElReyDonFernandoElSanto(Transk-MSS),cerco-y-libertad-de-sevilla-por-el-rey-don-fernando-el-santo
JUANA-INES_CetroDeJose(Auto),el-cetro-de-jose
DESCONOCIDO_CharpaMasVengativa(Transk-IMPR),charpa-mas-vengativa-y-guapo-baltasaret
HUERTA&CANCER&ROSETE_ChicoBaturi(Transk-IMPR),chico-baturi
DESCONOCIDO_Cid(Auto)(Transk-MSS),el-cid
DESCONOCIDO(3)_CieloPorLosCabellos(Transk-IMPR),el-cielo-por-los-cabellos-santa-ines
DESCONOCIDO_CieloSiempreEsPiadoso(Transk-IMPR),el-cielo-siempre-es-piadoso
BOLEA_CienciasImpidenTraiciones(Transk-IMPR),ciencias-impiden-traiciones
HUERTA_CincoBlancasDeJuan(Transk-IMPR),cinco-blancas-de-juan-de-espera-en-dios
AYALA-JUAN_CincoVenganzasEnUna(Transk-IMPR),cinco-venganzas-en-una
LOPE_CircuncisionYSangriaDeCristo(Auto)(Transk-MSS),la-circuncision-y-sangria-de-cristo
CALDERON_CismaDeInglaterra,cisma-de-ingalaterra-la
MIRA_CisneDeAlejandriaProdigioDeEtiopia,el-cisne-de-alejandria
QUINONES_Civilidades(Entremes),las-civilidades
MIRA_ClavoDeJael,el-clavo-de-jael
DESCONOCIDO_ClerigoYCasadoAunTiempo(Transk-MSS),clerigo-y-casado-un-tiempo
TIRSOdudosa_CobardeMasValiente,el-cobarde-mas-valiente
CALDERONdudosa_CodiciaRompeElSaco,la-codicia-rompe-el-saco
TIRSO_ColmeneroDivino(Auto),el-colmenero-divino
VELEZ_Colmeneruela(Baile),colmeneruela
VIDAL_ColoniaDeDiana(Transk-IMPR),la-colonia-de-diana
DESCONOCIDO_ComediaDeLosReyesMagos(Transk-MSS),comedia-de-los-reyes-magos
LOYOLA_Miseno,comedia-de-miseno
DESCONOCIDO_ComediaDelValorDeLasLetrasYLasArmas,comedia-del-valor-de-las-letras-y-las-armas
LOPEdudosa_ComediaOtomana,la-comedia-otomana
DESCONOCIDO_ComediaSinTitulo(Fragmento)(PalacioRealMadrid)(Transk-MSS),comedia-sin-titulo-fragmento-emp-y-dos-veces-lo-digo
DESCONOCIDO_ComediaSinTitulo(PalacioRealMadrid)(Transk-MSS),comedia-sin-titulo-real-biblioteca-del-palacio-real-de-madrid
GONGORAdudosa_ComediaVenatoria(Incompleta),la-comedia-venatoria-incompleta
CUBILLO_ComendadoresDeCordoba(Transk-IMPR),los-comendadores-de-cordoba
LOPE_ComendadoresDeCordoba,los-comendadores-de-cordoba-0
MONTALBAN_ComoAPadreYComoRey(Transk-IMPR),como-padre-y-como-rey
MONTALBAN_ComoAmanteYComoHonrada,como-amante-y-como-honrada
VELEZ_ComoLaLunaCreciente,como-la-luna-creciente-tambien-tiene-el-sol-menguante
CUEVA-ANTONIO_ComoNobleYOfendido(Transk-IMPR),como-noble-y-ofendido
MUXET_ComoHaDeSerElValiente(Transk-IMPR),como-ha-de-ser-el-valiente
QUINONES_CompaniaDeOlmedo(Jacara),compania-de-olmedo
QUINONES_CompaniaOrtegon(Jacara),compania-ortegon
LOPE_CompetenciaEnLosNobles,la-competencia-en-los-nobles
HUERTA_CompetidoresYAmigos(Transk-IMPR),competidores-y-amigos
PRADO-JOSE_ComprarUnHombreSuSuerte(Transk-MSS),comprar-un-hombre-su-suerte
MATOS_ConAmorNoHayAmistad,con-amor-no-hay-amistad
BOTELLO_ConAmorNoSiempreLaVerdad(Transk-IMPR),con-amor-no-siempre-la-verdad-es-lo-mejor
ZAMORA_ConMusicaYPorAmor(Transk-MSS),con-musica-y-por-amor
CORDERO_ConPartesNoHayVentura(Transk-IMPR),con-partes-nunca-hay-ventura
CALDERON_ConQuienVengoVengo,con-quien-vengo-vengo
LOPE_ConSuPanSeLoComa,con-su-pan-se-lo-coma
LOPEdudosa_ConcepcionDeNuestraSenora(Auto),la-concepcion-de-nuestra-senora
CASTRO_CondeAlarcos,el-conde-alarcos
MIRA_CondeAlarcos,el-conde-alarcos-0
CASTRO_CondeDeIrlos,el-conde-de-irlos
DESCONOCIDO_CondeDeMatissio(Transk-MSS),el-conde-de-matissio
CUBILLO_CondeDeSaldana(PrimeraParte)(Transk-IMPR),el-conde-de-saldana-primera-parte-el-bastardo-de-castilla
CUBILLO_CondeDeSaldana(SegundaParte)(Transk-IMPR),conde-de-saldana-el-segunda-parte
COELLO_CondeDeSexTragediaMasLastimosa,el-conde-de-sex
CUBILLO_CondeDirlos(Transk-IMPR),el-conde-dirlos-el-conde-de-irlos
VELEZ_CondeDonPero,el-conde-don-pero-velez-y-don-sancho-el-deseado
VELEZ_CondeDonSancho,el-conde-don-sancho-nino
LOPE_CondeFernanGonzalez,el-conde-fernan-gonzalez
CALDERON_CondeLucanor,conde-lucanor-el
CALDERONdudosa_CondeLucanor(P15),el-conde-lucanor-p15
CARO_CondePartinuples,el-conde-partinuples
TIRSOdudosa_CondenadoPorDesconfiado,el-condenado-por-desconfiado
DESCONOCIDO_CondesDeCarrion(Transk-MSS),los-condes-de-carrion
ADSANETA_CondesaPerseguida(Transk-IMPR),la-condesa-perseguida-y-el-capuchino-escoces
BELMONTE_CondeDeFuentesEnLisboa,el-conde-de-fuentes-en-lisboa
LOPEZ_CondicionesSonTerribles(Transk-IMPR),condiciones-son-terribles-y-un-lance-vence-imposibles
TORRE-SEVIL_ConfesionConElDemonio,la-confesion-con-el-demonio
MEDINA_ConfusionDeUnRetrato,la-confusion-de-un-retrato
ROJASdudosa_ConfusionDeFortuna,la-confusion-de-fortuna
MIRA_ConfusionDeHungria,la-confusion-de-hungria
MORETO&ALII_ConfusionDeUnJardin,la-confusion-de-un-jardin
DESCONOCIDO_ConjuracionDeCatilina,la-conjuracion-de-catilina
DESCONOCIDO_ConquistaDeAlmeria,la-conquista-de-almeria
ROSETE_ConquistaDeCuenca(Transk-IMPR),la-conquista-de-cuenca-y-primer-dedicacion-de-la-virgen-del
CERVANTESdudosa_ConquistaDeJerusalen,la-conquista-de-jerusalen
MIRA_ConquistaDeLasMalucas,la-conquista-de-las-malucas
DESCONOCIDO_ReyDonRamiro(Transk-IMPR),la-conquista-de-madrid-por-el-rey-don-ramiro-y-conde-fernan
ENRIQUEZdudosa_ConquistaDeMexico,la-conquista-de-mexico
VELEZ_ConquistaDeOran,la-conquista-de-oran
ORBEA_ConquistaDeSantaFeDeBogota(Transk-MSS),la-conquista-de-santa-fe-de-bogota
DESCONOCIDO_ConquistaDeToledo(Transk-MSS),la-conquista-de-toledo
DESCONOCIDO_ConquistaDeValencia(Transk-IMPR),conquista-de-valencia-por-el-rey-don-jaime
GARCIA-PRADO_ConquistaDeValencia(Transk-MSS),la-conquista-de-valencia-y-nineces-de-san-pedro-pascual
DESCONOCIDO_ConquistarUnImposible(Transk-IMPR),conquistar-un-imposible
CUEVA_ConstanciaDeArcelina(Transk-IMPR),la-constancia-de-arcelina
DESCONOCIDO_ConstanteGriselda(Transk-IMPR),la-constante-griselda
DESCONOCIDO_ConstanteOrintia(Transk-MSS),la-constante-orintia
CALDERONdudosa_ConsumoDelVellon(Auto),el-consumo-del-vellon
DESCONOCIDO_ContiendaDeCesarYPompeyo(Coloquio)(Transk-MSS),la-contienda-de-cesar-y-pompeyo
LOPE_ContiendaDeGarcia,la-contienda-de-garcia-de-paredes-y-el-capitan-juan-de-urbina
ENRIQUEZ_ContraElAmor,contra-el-amor-no-hay-enganos
VIDAL_ContraElEncantoElEscudo(Auto)(Transk-MSS),contra-el-encanto-el-escudo
DESCONOCIDO_ContraLaFeNoHayRespeto(Transk-IMPR),contra-la-fe-no-hay-respeto
MALO_ContraSuSuerteNinguno(Transk-IMPR),contra-su-suerte-ninguno
LOPE_ContraValor,contra-valor-no-hay-desdicha
LOPEdudosa_ContrariosDeAmor,los-contrarios-de-amor
DESCONOCIDO_ContrariosParecidos(Transk-MSS),los-contrarios-parecidos-desdicha-venturosa-y-confusa-ingalaterra
DESCONOCIDO_ConversionDeDiogeniano(Auto)(Transk-MSS),la-conversion-de-diogeniano
DESCONOCIDO_ConversionDeLaMagdalena,conversion-de-la-magdalena
DESCONOCIDO_ConversionDeLaMagdalena(Auto)(Transk-MSS),la-conversion-de-la-magdalena-0
ENRIQUEZ_ConversionDeLaMagdalena(Transk-MSS),la-conversion-de-la-magdalena
DESCONOCIDO_ConversionDeSanPablo(Auto)(Transk-MSS),la-conversion-de-san-pablo
DESCONOCIDO_ConversionDeSantaTais(Auto),la-conversion-de-santa-tais
DESCONOCIDO_ConversionYMartirioDeSanDionisio(Auto)(Transk-MSS),la-conversion-y-martirio-de-san-dionisio
GARCIA-PRADO_ConvertirseElMal(Transk-MSS),convertirse-el-mal-en-bien
CALDERON_ConviteGeneral(Auto),el-convite-general
CALDERON_CorderoDeIsaias(Auto),el-cordero-de-isaias
LOPE_CoronaDeHungria,la-corona-de-hungria-y-la-injusta-venganza
CUBILLO_CoronaDelAgravio,la-corona-del-agravio
LOPEdudosa_CoronaDerribada,la-corona-derribada-y-vara-de-moises
VERA_CoronaEnTresHermanos,la-corona-en-tres-hermanos
LOPE_CoronaMerecida,la-corona-merecida
ARMESTO_CoronistaMasGrande(PrimeraParte)(Transk-IMPR),la-coronista-mas-grande-de-la-mas-sagrada-historia-sor-maria-de
ARMESTO_CoronistaMasGrande(SegundaParte)(Transk-IMPR),la-coronista-mas-grande-de-la-mas-sagrada-historia-sor-maria-de-0
VELEZ_CorrerPorAmor,correr-por-amor-fortuna
VELEZ_CorteDelDemonio,corte-del-demonio-la
AVELLANEDA&MATOS&VILLAVICIOSA_CorteEnElValle(Transk-IMPR),la-corte-en-el-valle
MATOS&DIAMANTE&VELEZJUAN_CortesanaEnLaSierra(Transk-IMPR),la-cortesana-en-la-sierra
LOPE_CortesiaDeEspana,la-cortesia-de-espana
MATOS_CosariaCatalana,la-cosaria-catalana
SANCHEZ-JUAN_CosarioBarbarroja(SegundaParte)(Transk-IMPR),el-cosario-barbarroja-y-huerfano-desterrado-segunda-parte
LOPEdudosa_CreacionDelMundo,la-creacion-del-mundo-y-primera-culpa-del-hombre
VELEZ_Creaciondelmundo,la-creacion-del-mundo-0
VELEZ_CristianisimaLis,la-cristianisima-lis-y-azote-de-la-herejia
VIRUES_CruelCasandra,la-cruel-casandra
ALARCON_CrueldadPorElHonor,la-crueldad-por-el-honor
DIAMANTE_CruzDeCaravaca(Transk-IMPR),la-cruz-de-caravaca
SICARDO_CruzHalladaYTriunfante(Transk-IMPR),la-cruz-hallada-y-triunfante-y-glorias-de-constantino
LEIVA_CuandoNoSeAguarda(Transk-IMPR),cuando-no-se-aguarda
VILLAVICIOSA&AVELLANEDA_CuantasVeoTantasQuiero,cuantas-veo-tantas-quiero
VERA_CuantoCabeEnHoraYMedia,cuanto-cabe-en-hora-y-media
DESCONOCIDO_CuatroEstrellasDeRoma(Transk-IMPR),cuatro-estrellas-de-roma-y-el-martirio-mas-sangriento-san-eustaquio
QUINONES_CuatroGalanes(Entremes),los-cuatro-galanes
MIRA_CuatroMilagros,cuatro-milagros-de-amor
CALDERON_CuboDeLaAlmudena(Auto),el-cubo-de-la-almudena
CANIZARES_CuentasDelGranCapitan(Transk-IMPR),las-cuentas-del-gran-capitan-0
LOPE_CuentasDelGranCapitan,las-cuentas-del-gran-capitan
LOPE_CuerdoEnSuCasa,el-cuerdo-en-su-casa
LOPE_CuerdoLoco,el-cuerdo-loco
VILLEGAS_CuerdosHacenElEscarmiento(Transk-IMPR),los-cuerdos-hacen-el-escarmiento
ZABALETA_CuerdosHayQueParecenLocos,cuerdos-hay-que-parecen-locos
DESCONOCIDO_CuevaDeLosSalvajes,la-cueva-de-los-salvajes
DESCONOCIDO_CuevaDeMercurino(Transk-MSS),la-cueva-de-mercurino
ALARCON_CuevaDeSalamanca,la-cueva-de-salamanca
CERVANTES_CuevaDeSalamanca(Entremes),la-cueva-de-salamanca-0
LEIVA_CuevaYCastilloDeAmor(Transk-IMPR),cueva-y-castillo-de-amor
REYES_CulebraDeOro(Transk-MSS),la-culebra-de-oro
ALARCON_CulpaBuscaLaPena,la-culpa-busca-la-pena-y-el-agravio-la-venganza
VILLEGAS_CulpaMasProvechosa,la-culpa-mas-provechosa
MONTALBAN_CumplirConSuObligacion,cumplir-con-su-obligacion
VELEZ_CumplirDosObligaciones,cumplir-dos-obligaciones
VELEZ_CumplirDosObligacionesYDuquesaDeSajonia,cumplir-dos-obligaciones-y-duquesa-de-sajonia
DIAMANTE_CumplirleADios,cumplirle-dios-la-palabra
CALDERON_CuraYLaEnfermedad(Auto),la-cura-y-la-enfermedad
VELEZ_Curiosa(Loa),curiosa
CASTRO_CuriosoImpertinente,el-curioso-impertinente
ZAMORA_CustodioDeHungria,el-custodio-de-la-hungria-san-juan-capistrano
DESCONOCIDO_CualEnemigoEsMayor(Zarzuela)(Transk-IMPR),cual-enemigo-es-mayor-el-destino-o-el-amor
BANCES_CualEsAfectoMayor(Transk-IMPR),cual-es-afecto-mayor-lealtad-o-sangre-o-amor
CUEVA-SALVADOR_CualEsLoMasEnAmor(Transk-IMPR),cual-es-lo-mas-en-amor-el-desprecio-o-el-favor
CALDERON_CualEsMayor,cual-es-mayor-perfeccion-hermosura-o-discrecion
DIAMANTE_CuantoMientenLosindicios(Transk-IMPR),cuanto-mienten-los-indicios-y-ganapan-de-las-desdichas
CASTRO_CuantoSeEstima(Modern-Aut),cuanto-se-estima-el-honor
DESCONOCIDO_CarcelDeSevilla(Entremes),la-carcel-de-sevilla
CALDERON_CefaloYPocris,cefalo-y-pocris
SALAZAR_CefaloYProcris(Transk-IMPR),cefalo-y-pocris-0
DESCONOCIDO_CesarYPompeyo,cesar-y-pompeyo
QUEVEDO_ComoHaDeSerElPrivado,como-ha-de-ser-el-privado
TIRSO_ComoHanDeSer,como-han-de-ser-los-amigos
CALDERON_ComoSeComunican,como-se-comunican-dos-estrellas-contrarias
BANCES_ComoSeCuranLosCelos(Zarzuela)(Transk-IMPR),como-se-curan-los-celos-y-orlando-furioso
VILLEGAS-JUAN_ComoSeEngananLosOjos(Transk-IMPR),como-se-enganan-los-ojos
MONTALBAN_ComoSeGuardaElHonor(Transk-IMPR),como-se-guarda-el-honor
MORETO_ComoSeVenganLosNobles,como-se-vengan-los-nobles
DELGADO_ComoSeEngananLosCelos(Transk-IMPR),como-se-enganan-los-celos
DESCONOCIDO_DamaAlferez,la-dama-alferez
LOPE_DamaBoba,la-dama-boba
FIGUEROA-DIEGO-Y-JOSE_DamaCapitan(Transk-IMPR),la-dama-capitan
ZABALETA&VILLAVICIOSA_DamaCorregidor,la-dama-corregidor
LANINI_DamaComendador(Transk-MSS),la-dama-del-comendador
TIRSO_DamaDelOlivar,la-dama-del-olivar
CALDERON_DamaDuende,dama-duende-la
DESCONOCIDO_DamaFregona,dama-fregona
BENEGASI_DamaMuda(Transk-IMPR),la-dama-muda
LEIVA_DamaPresidente(Transk-IMPR),la-dama-presidente
TORRE-FARFAN_DamaYGalanFantasma,la-dama-y-galan-fantasma
REYES_DarAlTiempoLoQueEsSuyo(Transk-IMPR),dar-al-tiempo-lo-que-es-suyo
DESCONOCIDO_DarBienPorMal(Transk-MSS),dar-bien-por-mal
CALDERON_DarTiempoAlTiempo,dar-tiempo-al-tiempo
BELMONTE_DarlesConLaEntretenida,darles-con-la-entretenida
CALDERON_DarloTodo,darlo-todo-y-no-dar-nada
LANINI_DarloTodoYNoDarNada(Burlesca),darlo-todo-y-no-dar-nada-burlesca
LOPEdudosa_DavidPerseguido,david-perseguido-y-montes-de-gelboe
CLARAMONTE_DeAlcalaAMadrid(Transk-IMPR),de-alcala-madrid
GODINEZ_DeBuenMoro,de-buen-moro-buen-cristiano
CANIZARES_DeComediaNoSeTrate(Transk-IMPR),de-comedia-no-se-trate-alla-va-ese-disparate
LOPE_DeCosarioACosario(Transk-IMPR),de-cosario-cosario
LOPE_DeCuandoAca,de-cuando-aca-nos-vino
MORETO_DeFueraVendra,de-fuera-vendra-quien-de-casa-nos-echara
DESCONOCIDO(3)_DeLaAbarcaALaCorona,de-la-abarca-la-corona
CLARAMONTE_DeLoVivo,de-lo-vivo-lo-pintado
CANIZARES_DeLosHechizosDeAmor(Transk-IMPR),de-los-hechizos-de-amor-la-musica-es-el-mayor-y-el-montanes-en-la
CLARAMONTE_DeLosMeritos,de-los-meritos-de-amor-el-silencio-es-el-mayor
MONTALBAN_DeUnCastigoDosVenganzas(Transk-IMPR),de-un-castigo-dos-venganzas
CALDERON_DeUnCastigoTres,de-un-castigo-tres-venganzas
DESCONOCIDO_DeUnYerroNacenMil,de-un-yerro-nacen-mil
CALDERON_DeUnaCausa,de-una-causa-dos-efectos
DESCONOCIDO_DedoDeDios,el-dedo-de-dios-san-ignacio-de-loyola
LOPEdudosa_DefensaEnLaVerdad(Transk-IMPR),la-defensa-en-la-verdad
MORETO_DefensorDeSuAgravio,el-defensor-de-su-agravio
DIAMANTE_DefensorDelPenon,el-defensor-del-penon
ENRIQUEZ_DefensoraDeLaReinaDeHungria,la-defensora-de-la-reina-de-hungria
DESCONOCIDO_DegollacionDeSanJuan(Auto)(Transk-MSS),la-degollacion-de-san-juan
CUEVA_Degollado(Transk-IMPR),el-degollado
MORALES_DejarPorAmor,dejar-por-amor-venganzas
DIAZ-CALLE_DejarPorDiosLaCorona(Transk-MSS),dejar-por-dios-la-corona
ERASO_DelAgravioHacerVenganza(Transk-MSS),del-agravio-hacer-venganza
CEPEDA_DelAmigoElEnemigo,del-amigo-el-enemigo
HERRERA_DelCieloVieneElBuenRey,del-cielo-viene-el-buen-rey
TIRSO_DelEnemigo,del-enemigo-el-primer-consejo
DESCONOCIDO_DelMalLoMenos(Transk-IMPR),del-mal-lo-menos-0
LOPE_DelMalLoMenos,del-mal-lo-menos
LOPE_DelMonteSale,del-monte-sale
LOPE_DelPanYDelPalo(Auto),del-pan-y-del-palo
ROJASdudosa_DelReyAbajo,del-rey-abajo-ninguno
DESCONOCIDO_DelSepulcroALaCorona(Transk-MSS),del-sepulcro-la-corona
DESCONOCIDO_DelicadoYMuySubidoDeBuenaYSantaDoctrina(Auto)(Transk-MSS),delicado-y-muy-subido-de-buena-y-santa-doctrina
MATOS_DelincuenteSinCulpa(Transk-IMPR),el-delincuente-sin-culpa-y-bastardo-de-aragon
ROJAS_DesafioDeCarlosQuinto,el-desafio-de-carlos-quinto
CALDERON_DesafioDeJuanRana(Entremes),el-desafio-de-juan-rana
DESCONOCIDO_DesagravioEnUnDuelo(Transk-MSS),el-desagravio-en-un-duelo-por-la-mas-noble-belleza
CUBILLO_DesagraviosDeCristo(Transk-IMPR),los-desagravios-de-cristo
ROJASdudosa_DesatinosDeAmor,los-desatinos-de-amor
