work_id,title,slug,slug_source,automatic_slug,override_slug,report_url,otrostitulos
LOPE_AcreedoresDelHombre(Auto)(Transk-IMPR),"Acreedores del hombre, Los",los-acreedores-del-hombre,automatic,los-acreedores-del-hombre,,https://etso.es/informes/analisis-estilometrico-los-acreedores-del-hombre,
ROJAS_AcreedoresDelHombre(Auto),"Acreedores del hombre, Los",los-acreedores-del-hombre-0,automatic,los-acreedores-del-hombre-0,,https://etso.es/informes/analisis-estilometrico-los-acreedores-del-hombre-0,
DESCONOCIDO_AcrisolarSuLeltad(Transk-IMPR),"Acrisolar la lealtad a la vista del rigor por fama, padre, y amor: Cosdroas y Siroe",acrisolar-la-lealtad-la-vista-del-rigor-por-fama-padre-y-amor,override,acrisolar-la-lealtad-a-la-vista-del-rigor-por-fama-padre-y-amor,acrisolar-la-lealtad-la-vista-del-rigor-por-fama-padre-y-amor,https://etso.es/informes/analisis-estilometrico-acrisolar-la-lealtad-la-vista-del-rigor-por-fama-padre-y-amor,
MONROY_ActeonYDiana(Transk-IMPR),Acteón y Diana,acteon-y-diana,automatic,acteon-y-diana,,https://etso.es/informes/analisis-estilometrico-acteon-y-diana,
CANIZARES_AdonisyVenus(Transk-MSS),Adonis y Venus,adonis-y-venus-0,override,adonis-y-venus,adonis-y-venus-0,https://etso.es/informes/analisis-estilometrico-adonis-y-venus-0,
LOPE_AdonisYVenus,Adonis y Venus,adonis-y-venus,override,adonis-y-venus-0,adonis-y-venus,https://etso.es/informes/analisis-estilometrico-adonis-y-venus,
GENIS_AdquirirParaReinar(Transk-IMPR),"Adquirir para reinar, triunfos de Felipe V y gloria de Gabriela",adquirir-para-reinar-triunfos-de-felipe-v-y-gloria-de-gabriela,automatic,adquirir-para-reinar-triunfos-de-felipe-v-y-gloria-de-gabriela,,https://etso.es/informes/analisis-estilometrico-adquirir-para-reinar-triunfos-de-felipe-v-y-gloria-de-gabriela,
MIRAdudosa_AdversaFortunaDeDonBernardo,"Adversa fortuna de don Bernardo de Cabrera, La",la-adversa-fortuna-de-don-bernardo-de-cabrera,automatic,la-adversa-fortuna-de-don-bernardo-de-cabrera,,https://etso.es/informes/analisis-estilometrico-la-adversa-fortuna-de-don-bernardo-de-cabrera,
MIRA_AdversaFortunaDeDonAlvaro,"Adversa fortuna de don Álvaro de Luna, La",la-adversa-fortuna-de-don-alvaro-de-luna,automatic,la-adversa-fortuna-de-don-alvaro-de-luna,,https://etso.es/informes/analisis-estilometrico-la-adversa-fortuna-de-don-alvaro-de-luna,
SALUCIO_AdversaFortuna,"Adversa fortuna del muy noble caballero Ruy López de Ávalos el Bueno, La",la-adversa-fortuna-del-muy-noble-caballero-ruy-lopez-de-avalos-el,automatic,la-adversa-fortuna-del-muy-noble-caballero-ruy-lopez-de-avalos-el,,https://etso.es/informes/analisis-estilometrico-la-adversa-fortuna-del-muy-noble-caballero-ruy-lopez-de-avalos-el,
GRAJALES_AdversaFortunaDelCaballeroDelEspirituSanto(Transk-IMPR),"Adversa fortuna del Caballero del Espíritu Santo, La",la-adversa-fortuna-del-caballero-del-espiritu-santo,automatic,la-adversa-fortuna-del-caballero-del-espiritu-santo,,https://etso.es/informes/analisis-estilometrico-la-adversa-fortuna-del-caballero-del-espiritu-santo,
COELLO_AdulteraCastigada(Transk-IMPR),"Adúltera castigada, La",la-adultera-castigada,automatic,la-adultera-castigada,,https://etso.es/informes/analisis-estilometrico-la-adultera-castigada,
MORETO&CANCER&MATOS_AdulteraPenitente,"Adúltera penitente, Santa Teodora, La",la-adultera-penitente-santa-teodora,automatic,la-adultera-penitente-santa-teodora,,https://etso.es/informes/analisis-estilometrico-la-adultera-penitente-santa-teodora,
LOPE_AdulteraPerdonada(Auto),"Adúltera perdonada, La",la-adultera-perdonada,automatic,la-adultera-perdonada,,https://etso.es/informes/analisis-estilometrico-la-adultera-perdonada,
MIRAdudosa_AdulteraVirtuosa,"Adúltera virtuosa, La",la-adultera-virtuosa,automatic,la-adultera-virtuosa,,https://etso.es/informes/analisis-estilometrico-la-adultera-virtuosa,
BELMONTE_AfanadorDeUtrera,"Afanador de Utrera, El",el-afanador-de-utrera,automatic,el-afanador-de-utrera,,https://etso.es/informes/analisis-estilometrico-el-afanador-de-utrera,
CALDERON_AfectosDeOdioYAmor,Afectos de odio y amor,afectos-de-odio-y-amor,automatic,afectos-de-odio-y-amor,,https://etso.es/informes/analisis-estilometrico-afectos-de-odio-y-amor,
LANINI&VILLARROEL_AfricanoNeronMuleyIsmael(Transk-MSS),"Africano Nerón, Muley Ismael, El",el-africano-neron-muley-ismael,automatic,el-africano-neron-muley-ismael,,https://etso.es/informes/analisis-estilometrico-el-africano-neron-muley-ismael,
CALDERON_AgradecerYNoAmar,Agradecer y no amar,agradecer-y-no-amar,automatic,agradecer-y-no-amar,,https://etso.es/informes/analisis-estilometrico-agradecer-y-no-amar,
REYES_AgravioAgradecido(Transk-IMPR),"Agravio agradecido, El",el-agravio-agradecido,automatic,el-agravio-agradecido,,https://etso.es/informes/analisis-estilometrico-el-agravio-agradecido,
CASTILLO_AgravioSatisfecho,"Agravio satisfecho, El",el-agravio-satisfecho,automatic,el-agravio-satisfecho,,https://etso.es/informes/analisis-estilometrico-el-agravio-satisfecho,
DESCONOCIDO_AgraviosCastigados(Transk-MSS),"Agravios castigados, Los",los-agravios-castigados,automatic,los-agravios-castigados,,https://etso.es/informes/analisis-estilometrico-los-agravios-castigados,
VELEZ_AgraviosPerdonados,"Agravios perdonados, Los",los-agravios-perdonados,automatic,los-agravios-perdonados,,https://etso.es/informes/analisis-estilometrico-los-agravios-perdonados,
DESCONOCIDO_AgraviosSatisfechosDelDesengano(Transk-IMPR),"Agravios satisfechos del desengaño y la muerte, Los",los-agravios-satisfechos-del-desengano-y-la-muerte,automatic,los-agravios-satisfechos-del-desengano-y-la-muerte,,https://etso.es/informes/analisis-estilometrico-los-agravios-satisfechos-del-desengano-y-la-muerte,
NAJERA_AguaDeMejorVida(Auto)(Transk-MSS),"Agua de mejor vida, El",el-agua-de-mejor-vida,automatic,el-agua-de-mejor-vida,,https://etso.es/informes/analisis-estilometrico-el-agua-de-mejor-vida,
MORETOdudosa_Aguador(Entremes),"Aguador, El",el-aguador,automatic,el-aguador,,https://etso.es/informes/analisis-estilometrico-el-aguador,
ORTI_AireTierraYMarSonFuego,"Aire, tierra y mar son fuego",aire-tierra-y-mar-son-fuego,automatic,aire-tierra-y-mar-son-fuego,,https://etso.es/informes/analisis-estilometrico-aire-tierra-y-mar-son-fuego,
PAZ_AlNobleSuSangreAvisa(Transk-IMPR),Al noble su sangre avisa,al-noble-su-sangre-avisa,automatic,al-noble-su-sangre-avisa,,https://etso.es/informes/analisis-estilometrico-al-noble-su-sangre-avisa,
LOPE_AlPasarDelArroyo,Al pasar del arroyo,al-pasar-del-arroyo,automatic,al-pasar-del-arroyo,,https://etso.es/informes/analisis-estilometrico-al-pasar-del-arroyo,
MONROY_AlamedaDeSevilla(Transk-IMPR),"Alameda de Sevilla y recato en el amor, La",la-alameda-de-sevilla-y-recato-en-el-amor,automatic,la-alameda-de-sevilla-y-recato-en-el-amor,,https://etso.es/informes/analisis-estilometrico-la-alameda-de-sevilla-y-recato-en-el-amor,
VIDAL_AlamedaDeValencia(Transk-MSS),"Alameda de Valencia y confusión de un paseo, La",la-alameda-de-valencia-y-confusion-de-un-paseo,automatic,la-alameda-de-valencia-y-confusion-de-un-paseo,,https://etso.es/informes/analisis-estilometrico-la-alameda-de-valencia-y-confusion-de-un-paseo,
CALDERONdudosa_AlbaConSieteSoles(Transk-IMPR),"Alba con siete soles, El",el-alba-con-siete-soles,automatic,el-alba-con-siete-soles,,https://etso.es/informes/analisis-estilometrico-el-alba-con-siete-soles,
VELEZ_AlbaYElSol,"Alba y el sol, El",el-alba-y-el-sol,automatic,el-alba-y-el-sol,,https://etso.es/informes/analisis-estilometrico-el-alba-y-el-sol,
DESCONOCIDO_AlboresDeLaRosa(Transk-IMPR),"Albores de la rosa, Los",los-albores-de-la-rosa,automatic,los-albores-de-la-rosa,,https://etso.es/informes/analisis-estilometrico-los-albores-de-la-rosa,
LOPE_AlbriciasDeNuestraSenora(Auto)(Transk-MSS),"Albricias de Nuestra Señora, Las",las-albricias-de-nuestra-senora,automatic,las-albricias-de-nuestra-senora,,https://etso.es/informes/analisis-estilometrico-las-albricias-de-nuestra-senora,
LOPE_AlcaideDeMadrid,"Alcaide de Madrid, El",el-alcaide-de-madrid,automatic,el-alcaide-de-madrid,,https://etso.es/informes/analisis-estilometrico-el-alcaide-de-madrid,
CALDERON_AlcaideDeSiMismo,"Alcaide de sí mismo, El",alcaide-de-si-mismo-el,override,el-alcaide-de-si-mismo,alcaide-de-si-mismo-el,https://etso.es/informes/analisis-estilometrico-alcaide-de-si-mismo-el,
CALDERON_AlcaldeDeZalamea,"Alcalde de Zalamea, El",alcalde-de-zalamea-el,override,el-alcalde-de-zalamea,alcalde-de-zalamea-el,https://etso.es/informes/analisis-estilometrico-alcalde-de-zalamea-el,
LOPEdudosa_AlcaldeDeZalamea,"Alcalde de Zalamea, El",el-alcalde-de-zalamea,override,el-alcalde-de-zalamea-0,el-alcalde-de-zalamea,https://etso.es/informes/analisis-estilometrico-el-alcalde-de-zalamea,
LOPE_AlcaldeMayor,"Alcalde mayor, El",el-alcalde-mayor,automatic,el-alcalde-mayor,,https://etso.es/informes/analisis-estilometrico-el-alcalde-mayor,
DESCONOCIDO_AlcidesDeLaMancha(Transk-IMPR),"Alcides de la Mancha y famoso don Quijote, El",el-alcides-de-la-mancha-y-famoso-don-quijote,automatic,el-alcides-de-la-mancha-y-famoso-don-quijote,,https://etso.es/informes/analisis-estilometrico-el-alcides-de-la-mancha-y-famoso-don-quijote,
SOLIS_AlcazarDelSecreto,"Alcázar del secreto, El",el-alcazar-del-secreto,automatic,el-alcazar-del-secreto,,https://etso.es/informes/analisis-estilometrico-el-alcazar-del-secreto,
LOPEdudosa_Aldehuela,"Aldehuela, La",la-aldehuela,automatic,la-aldehuela,,https://etso.es/informes/analisis-estilometrico-la-aldehuela,
LOPEdudosa_AlejandroElSegundo,Alejandro el Segundo,alejandro-el-segundo,automatic,alejandro-el-segundo,,https://etso.es/informes/analisis-estilometrico-alejandro-el-segundo,
DIAMANTE_AlfeoYAretusa,Alfeo y Aretusa,alfeo-y-aretusa,automatic,alfeo-y-aretusa,,https://etso.es/informes/analisis-estilometrico-alfeo-y-aretusa,
PACHECO_AlferezDeCristo(Transk-MSS),"Alférez de Cristo, El",alferez-de-cristo-el,override,el-alferez-de-cristo,alferez-de-cristo-el,https://etso.es/informes/analisis-estilometrico-alferez-de-cristo-el,
MIRA&ALII_AlgunasHazanas,"Algunas hazañas de las muchas de don García Hurtado de Mendoza, marqués de Cañete",algunas-hazanas-de-las-muchas-de-don-garcia-hurtado-de-mendoza,automatic,algunas-hazanas-de-las-muchas-de-don-garcia-hurtado-de-mendoza,,https://etso.es/informes/analisis-estilometrico-algunas-hazanas-de-las-muchas-de-don-garcia-hurtado-de-mendoza,
CALDERON_AlimentosDelHombre(Auto),"Alimentos del hombre, Los",los-alimentos-del-hombre,automatic,los-alimentos-del-hombre,,https://etso.es/informes/analisis-estilometrico-los-alimentos-del-hombre,
LOPEdudosa_AllaDarasRayo,"Allá darás, rayo",alla-daras-rayo,automatic,alla-daras-rayo,,https://etso.es/informes/analisis-estilometrico-alla-daras-rayo,"A firma de labios, fuerza de brazos"
CASTRO_AllaVanLeyes(Transk-IMPR),"Allá van leyes, donde quieren reyes",alla-van-leyes-donde-quieren-reyes,automatic,alla-van-leyes-donde-quieren-reyes,,https://etso.es/informes/analisis-estilometrico-alla-van-leyes-donde-quieren-reyes,
LOPE_AlmenasDeToro,"Almenas de Toro, Las",las-almenas-de-toro,automatic,las-almenas-de-toro,,https://etso.es/informes/analisis-estilometrico-las-almenas-de-toro,
CALDERON_AmadoYAborrecido,Amado y aborrecido,amado-y-aborrecido,automatic,amado-y-aborrecido,,https://etso.es/informes/analisis-estilometrico-amado-y-aborrecido,
LEIVA_AmadisYNiquea(Transk-IMPR),Amadís y Niquea,amadis-y-niquea,automatic,amadis-y-niquea,,https://etso.es/informes/analisis-estilometrico-amadis-y-niquea,
LOPE_AmanteAgradecido,"Amante agradecido, El",el-amante-agradecido,automatic,el-amante-agradecido,,https://etso.es/informes/analisis-estilometrico-el-amante-agradecido,
ULLOA-GONZALO_AmanteMasCruel(Transk-IMPR),"Amante más cruel y la amistad ya difunta, El",el-amante-mas-cruel-y-la-amistad-ya-difunta,automatic,el-amante-mas-cruel-y-la-amistad-ya-difunta,,https://etso.es/informes/analisis-estilometrico-el-amante-mas-cruel-y-la-amistad-ya-difunta,
AGUILAR_AmantesDeCartago,"Amantes de Cartago, Los",los-amantes-de-cartago,automatic,los-amantes-de-cartago,,https://etso.es/informes/analisis-estilometrico-los-amantes-de-cartago,
MONTALBAN_AmantesDeTeruel,"Amantes de Teruel, Los",los-amantes-de-teruel-0,override,los-amantes-de-teruel,los-amantes-de-teruel-0,https://etso.es/informes/analisis-estilometrico-los-amantes-de-teruel-0,
TIRSOdudosa_AmantesDeTeruel,"Amantes de Teruel, Los",los-amantes-de-teruel,override,los-amantes-de-teruel-0,los-amantes-de-teruel,https://etso.es/informes/analisis-estilometrico-los-amantes-de-teruel,
DESCONOCIDO_AmantesDeTerual(Burlesca)(Transk-IMPR),"Amantes de Teruel, Los (Burlesca)",los-amantes-de-teruel-burlesca,automatic,los-amantes-de-teruel-burlesca,,https://etso.es/informes/analisis-estilometrico-los-amantes-de-teruel-burlesca,
ROZAS_AmantesDeVerona(Transk-IMPR),"Amantes de Verona, Los",los-amantes-de-verona,automatic,los-amantes-de-verona,,https://etso.es/informes/analisis-estilometrico-los-amantes-de-verona,
PACHECO_AmantesNoVencidos(Transk-MSS),"Amantes no vencidos, Los",los-amantes-no-vencidos,automatic,los-amantes-no-vencidos,,https://etso.es/informes/analisis-estilometrico-los-amantes-no-vencidos,
LOZANO_AmantesPortugueses(Transk-IMPR),"Amantes portugueses y querer hasta morir, Los",los-amantes-portugueses-y-querer-hasta-morir,automatic,los-amantes-portugueses-y-querer-hasta-morir,,https://etso.es/informes/analisis-estilometrico-los-amantes-portugueses-y-querer-hasta-morir,
LOPE_AmantesSinAmor,"Amantes sin amor, Los",los-amantes-sin-amor,automatic,los-amantes-sin-amor,,https://etso.es/informes/analisis-estilometrico-los-amantes-sin-amor,
ARTIEDA_Amantes,"Amantes, Los",los-amantes,automatic,los-amantes,,https://etso.es/informes/analisis-estilometrico-los-amantes,
TELLEZ-ACEVEDO_AmarAntesDeNacer(Transk-IMPR),"Amar antes de nacer, la paloma dominica Santa Columba de Reati",amar-antes-de-nacer-la-paloma-dominica-santa-columba-de-reati,automatic,amar-antes-de-nacer-la-paloma-dominica-santa-columba-de-reati,,https://etso.es/informes/analisis-estilometrico-amar-antes-de-nacer-la-paloma-dominica-santa-columba-de-reati,
LOPE_AmarComoSeHaDeAmar,Amar como se ha de amar,amar-como-se-ha-de-amar,automatic,amar-como-se-ha-de-amar,,https://etso.es/informes/analisis-estilometrico-amar-como-se-ha-de-amar,
CALDERON_AmarDespuesDeLaMuerte,Amar después de la muerte,amar-despues-de-la-muerte,automatic,amar-despues-de-la-muerte,,https://etso.es/informes/analisis-estilometrico-amar-despues-de-la-muerte,"Tuzaní de las Alpujarras, El"
ZAMORA_AmarEsSaberVencer(Transk-IMPR),"Amar es saber vencer, y el arte contra el poder",amar-es-saber-vencer-y-el-arte-contra-el-poder,automatic,amar-es-saber-vencer-y-el-arte-contra-el-poder,,https://etso.es/informes/analisis-estilometrico-amar-es-saber-vencer-y-el-arte-contra-el-poder,
TIRSO_AmarPorArteMayor,Amar por arte mayor,amar-por-arte-mayor,automatic,amar-por-arte-mayor,,https://etso.es/informes/analisis-estilometrico-amar-por-arte-mayor,
LOPEdudosa_AmarPorBurla,Amar por burla,amar-por-burla,automatic,amar-por-burla,,https://etso.es/informes/analisis-estilometrico-amar-por-burla,
TIRSO_AmarPorRazonDeEstado,Amar por razón de estado,amar-por-razon-de-estado,automatic,amar-por-razon-de-estado,,https://etso.es/informes/analisis-estilometrico-amar-por-razon-de-estado,
TIRSO_AmarPorSenas,Amar por señas,amar-por-senas,automatic,amar-por-senas,,https://etso.es/informes/analisis-estilometrico-amar-por-senas,
MONTERO_AmarSinFavorecer(Transk-MSS),Amar sin favorecer,amar-sin-favorecer,automatic,amar-sin-favorecer,,https://etso.es/informes/analisis-estilometrico-amar-sin-favorecer,
LOPE_AmarSinSaberAQuien,Amar sin saber a quién,amar-sin-saber-quien,override,amar-sin-saber-a-quien,amar-sin-saber-quien,https://etso.es/informes/analisis-estilometrico-amar-sin-saber-quien,
MARTINEZ_AmarSinVer,Amar sin ver,amar-sin-ver,automatic,amar-sin-ver,,https://etso.es/informes/analisis-estilometrico-amar-sin-ver,
SALGADO_AmarYNoAgradecer(Transk-IMPR),Amar y no agradecer,amar-y-no-agradecer,automatic,amar-y-no-agradecer,,https://etso.es/informes/analisis-estilometrico-amar-y-no-agradecer,
LOPE_AmarServirYEsperar,"Amar, servir y esperar",amar-servir-y-esperar,automatic,amar-servir-y-esperar,,https://etso.es/informes/analisis-estilometrico-amar-servir-y-esperar,
MATAMOROS_AmarilisYAdonis(Auto)(Transk-MSS),Amarilis y Adonis,amarilis-y-adonis,automatic,amarilis-y-adonis,,https://etso.es/informes/analisis-estilometrico-amarilis-y-adonis,
CASTILLO-JUAN_AmazonasDeEspana(Transk-IMPR),"Amazonas de España y prodigio de Castilla, Las",las-amazonas-de-espana-y-prodigio-de-castilla,automatic,las-amazonas-de-espana-y-prodigio-de-castilla,,https://etso.es/informes/analisis-estilometrico-las-amazonas-de-espana-y-prodigio-de-castilla,
TIRSO_AmazonasEnLasIndias,Amazonas en las Indias,amazonas-en-las-indias,automatic,amazonas-en-las-indias,,https://etso.es/informes/analisis-estilometrico-amazonas-en-las-indias,
SOLIS_Amazonas(Transk-IMPR),"Amazonas, Las",las-amazonas,automatic,las-amazonas,,https://etso.es/informes/analisis-estilometrico-las-amazonas,
COELLO_AmigaMasVerdadera(Auto)(Transk-IMPR),"Amiga más verdadera, La",la-amiga-mas-verdadera,automatic,la-amiga-mas-verdadera,,https://etso.es/informes/analisis-estilometrico-la-amiga-mas-verdadera,
LOPE_AmigoHastaLaMuerte,"Amigo hasta la muerte, El",el-amigo-hasta-la-muerte,automatic,el-amigo-hasta-la-muerte,,https://etso.es/informes/analisis-estilometrico-el-amigo-hasta-la-muerte,
LOPE_AmigoPorFuerza,"Amigo por fuerza, El",el-amigo-por-fuerza,automatic,el-amigo-por-fuerza,,https://etso.es/informes/analisis-estilometrico-el-amigo-por-fuerza,
CALDERON_AmigoAmanteYLeal,"Amigo, amante y leal",amigo-amante-y-leal,automatic,amigo-amante-y-leal,,https://etso.es/informes/analisis-estilometrico-amigo-amante-y-leal,
LOPEdudosa_AmigosEnojados,"Amigos enojados, Los",los-amigos-enojados,automatic,los-amigos-enojados,,https://etso.es/informes/analisis-estilometrico-los-amigos-enojados,
ALARCON_AmistadCastigada,"Amistad castigada, La",la-amistad-castigada,automatic,la-amistad-castigada,,https://etso.es/informes/analisis-estilometrico-la-amistad-castigada,
VALDIVIELSO_AmistadEnElPeligro(Auto)(Modern-Aut),"Amistad en el peligro, La",la-amistad-en-el-peligro,automatic,la-amistad-en-el-peligro,,https://etso.es/informes/analisis-estilometrico-la-amistad-en-el-peligro,
MALO_AmistadVenceAlRigor(Transk-IMPR),"Amistad vence al rigor, La",la-amistad-vence-al-rigor,automatic,la-amistad-vence-al-rigor,,https://etso.es/informes/analisis-estilometrico-la-amistad-vence-al-rigor,
LOPE_AmistadYObligacion,Amistad y obligación,amistad-y-obligacion,automatic,amistad-y-obligacion,,https://etso.es/informes/analisis-estilometrico-amistad-y-obligacion,Lucha de amor y amistad
SOLIS_AmorAlUso,"Amor al uso, El",el-amor-al-uso,automatic,el-amor-al-uso,,https://etso.es/informes/analisis-estilometrico-el-amor-al-uso,
LOPEdudosa_AmorBandolero,"Amor bandolero, El",el-amor-bandolero,automatic,el-amor-bandolero,,https://etso.es/informes/analisis-estilometrico-el-amor-bandolero,
CUBILLO_AmorComoHaDeSer,"Amor como ha de ser, El",el-amor-como-ha-de-ser,automatic,el-amor-como-ha-de-ser,,https://etso.es/informes/analisis-estilometrico-el-amor-como-ha-de-ser,
CALDERONdudosa_AmorConValorSeObliga(Transk-IMPR),Amor con valor se obliga,amor-con-valor-se-obliga,automatic,amor-con-valor-se-obliga,,https://etso.es/informes/analisis-estilometrico-amor-con-valor-se-obliga,
LOPE_AmorConVista,Amor con vista,amor-con-vista,automatic,amor-con-vista,,https://etso.es/informes/analisis-estilometrico-amor-con-vista,
ENRIQUEZ_AmorConVistaYCordura,Amor con vista y cordura,amor-con-vista-y-cordura,automatic,amor-con-vista-y-cordura,,https://etso.es/informes/analisis-estilometrico-amor-con-vista-y-cordura,
CASTRO_AmorConstante,"Amor constante, El",el-amor-constante,automatic,el-amor-constante,,https://etso.es/informes/analisis-estilometrico-el-amor-constante,
LANINI_AmorConvierteLasPiedras(Transk-MSS),Amor convierte a las piedras,amor-convierte-las-piedras,override,amor-convierte-a-las-piedras,amor-convierte-las-piedras,https://etso.es/informes/analisis-estilometrico-amor-convierte-las-piedras,
DESCONOCIDO_AmorDeRazonVencido(Transk-IMPR),Amor de razón vencido,amor-de-razon-vencido,automatic,amor-de-razon-vencido,,https://etso.es/informes/analisis-estilometrico-amor-de-razon-vencido,
BELMONTE_AmorDesafiado,"Amor desafiado, El",el-amor-desafiado,automatic,el-amor-desafiado,,https://etso.es/informes/analisis-estilometrico-el-amor-desafiado,
LOPE_AmorDesatinado,"Amor desatinado, El",el-amor-desatinado,automatic,el-amor-desatinado,,https://etso.es/informes/analisis-estilometrico-el-amor-desatinado,
DESCONOCIDO_AmorDestronaMonarcas(Transk-IMPR),Amor destrona monarcas y rey muerto por amor,amor-destrona-monarcas-y-rey-muerto-por-amor,automatic,amor-destrona-monarcas-y-rey-muerto-por-amor,,https://etso.es/informes/analisis-estilometrico-amor-destrona-monarcas-y-rey-muerto-por-amor,
VELEZ_AmorEnVizcaino,"Amor en vizcaíno, los celos en francés y torneos de Navarra, El",el-amor-en-vizcaino-los-celos-en-frances-y-torneos-de-navarra,automatic,el-amor-en-vizcaino-los-celos-en-frances-y-torneos-de-navarra,,https://etso.es/informes/analisis-estilometrico-el-amor-en-vizcaino-los-celos-en-frances-y-torneos-de-navarra,
LOPE_AmorEnamorado,"Amor enamorado, El",el-amor-enamorado,automatic,el-amor-enamorado,,https://etso.es/informes/analisis-estilometrico-el-amor-enamorado,
VIDAL_AmorEsEsclavitud(Transk-MSS),Amor es esclavitud,amor-es-esclavitud,automatic,amor-es-esclavitud,,https://etso.es/informes/analisis-estilometrico-amor-es-esclavitud,
JUANA-INES&GUEVARA_AmorEsMasLaberinto,Amor es más laberinto,amor-es-mas-laberinto,automatic,amor-es-mas-laberinto,,https://etso.es/informes/analisis-estilometrico-amor-es-mas-laberinto,
VELEZ_AmorEsNaturaleza,Amor es naturaleza,amor-es-naturaleza,automatic,amor-es-naturaleza,,https://etso.es/informes/analisis-estilometrico-amor-es-naturaleza,
DIAMANTE_AmorEsSangre,Amor es sangre y no puede engañarse,amor-es-sangre-y-no-puede-enganarse,automatic,amor-es-sangre-y-no-puede-enganarse,,https://etso.es/informes/analisis-estilometrico-amor-es-sangre-y-no-puede-enganarse,
VILLAVICIOSA&MATOS&ZABALETA_AmorHaceHablarLosMudos,"Amor hace hablar a los mudos, El",el-amor-hace-hablar-los-mudos-el-amante-mudo-la-fuerza-de-la-sangre,override,el-amor-hace-hablar-a-los-mudos,el-amor-hace-hablar-los-mudos-el-amante-mudo-la-fuerza-de-la-sangre,https://etso.es/informes/analisis-estilometrico-el-amor-hace-hablar-los-mudos-el-amante-mudo-la-fuerza-de-la-sangre,"Amante mudo, El | Fuerza de la sangre, La"
MATOS_AmorHaceValientes,"Amor hace valientes, El",el-amor-hace-valientes,automatic,el-amor-hace-valientes,,https://etso.es/informes/analisis-estilometrico-el-amor-hace-valientes,
TIRSO_AmorMedico,"Amor médico, El",el-amor-medico,automatic,el-amor-medico,,https://etso.es/informes/analisis-estilometrico-el-amor-medico,
TIRSO_AmorNoTeme,Amor no teme peligros,amor-no-teme-peligros,automatic,amor-no-teme-peligros,,https://etso.es/informes/analisis-estilometrico-amor-no-teme-peligros,
DESCONOCIDO_AmorPerseguidoTriunfa(Transk-MSS),Amor perseguido triunfa,amor-perseguido-triunfa,automatic,amor-perseguido-triunfa,,https://etso.es/informes/analisis-estilometrico-amor-perseguido-triunfa,
VILLAVICIOSA_AmorPuestoEnRazon(Transk-IMPR),"Amor puesto en razón, El",el-amor-puesto-en-razon,automatic,el-amor-puesto-en-razon,,https://etso.es/informes/analisis-estilometrico-el-amor-puesto-en-razon,
LOPE_AmorSecretoHastaCelos,Amor secreto hasta celos,amor-secreto-hasta-celos,automatic,amor-secreto-hasta-celos,,https://etso.es/informes/analisis-estilometrico-amor-secreto-hasta-celos,
VELEZ-JUAN&ZABALETA&HUERTA_AmorVencidoDeAmor,Amor vencido de amor,amor-vencido-de-amor,automatic,amor-vencido-de-amor,,https://etso.es/informes/analisis-estilometrico-amor-vencido-de-amor,
TIRSO_AmorYCelos,Amor y celos hacen discretos,amor-y-celos-hacen-discretos,automatic,amor-y-celos-hacen-discretos,,https://etso.es/informes/analisis-estilometrico-amor-y-celos-hacen-discretos,
TIRSO_AmorYElAmistad,"Amor y el amistad, El",el-amor-y-el-amistad,automatic,el-amor-y-el-amistad,,https://etso.es/informes/analisis-estilometrico-el-amor-y-el-amistad,
BELMONTE_AmorYHonor,Amor y honor,amor-y-honor,automatic,amor-y-honor,,https://etso.es/informes/analisis-estilometrico-amor-y-honor,
MORETO_AmorYObligacion,Amor y obligación,amor-y-obligacion-0,override,amor-y-obligacion,amor-y-obligacion-0,https://etso.es/informes/analisis-estilometrico-amor-y-obligacion-0,
SOLIS_AmorYObligacion,Amor y obligación,amor-y-obligacion,override,amor-y-obligacion-0,amor-y-obligacion,https://etso.es/informes/analisis-estilometrico-amor-y-obligacion,
CALDERON_AmorHonorYPoder,"Amor, honor y poder",amor-honor-y-poder,automatic,amor-honor-y-poder,,https://etso.es/informes/analisis-estilometrico-amor-honor-y-poder,
LLAMOSAS_AmorIndustriaYPoder(Transk-IMPR),"Amor, industria y poder",amor-industria-y-poder,automatic,amor-industria-y-poder,,https://etso.es/informes/analisis-estilometrico-amor-industria-y-poder,
MIRA_AmorIngenioYMujer,"Amor, ingenio y mujer",amor-ingenio-y-mujer,automatic,amor-ingenio-y-mujer,,https://etso.es/informes/analisis-estilometrico-amor-ingenio-y-mujer,
SUAREZ_AmorIngenioYMujer(Burlesca)(Transk-IMPR),"Amor, ingenio y mujer y discreta venganza, El (burlesca)",el-amor-ingenio-y-mujer-y-discreta-venganza-burlesca,automatic,el-amor-ingenio-y-mujer-y-discreta-venganza-burlesca,,https://etso.es/informes/analisis-estilometrico-el-amor-ingenio-y-mujer-y-discreta-venganza-burlesca,
MONTALBANdudosa_AmorLealtadYAmistad,"Amor, lealtad y amistad",amor-lealtad-y-amistad,automatic,amor-lealtad-y-amistad,,https://etso.es/informes/analisis-estilometrico-amor-lealtad-y-amistad,
MATOS_AmorLealtadYVentura,"Amor, lealtad y ventura",amor-lealtad-y-ventura,automatic,amor-lealtad-y-ventura,,https://etso.es/informes/analisis-estilometrico-amor-lealtad-y-ventura,
LOPE_AmorPleitoYDesafio,"Amor, pleito y desafío",amor-pleito-y-desafio,automatic,amor-pleito-y-desafio,,https://etso.es/informes/analisis-estilometrico-amor-pleito-y-desafio,
